country,siffra,cowcode,ccode_qog,year,fhadd,revpol2,fhpol,ifhpol,regime1ny,regime1nyrobust,regimeny,regimenyrobust,mon,monrobust,mil,milrobust,mul,mulrobust,onep,oneprobust,nop,noprobust,partsz,partsz1,yrindep,yrterm,regstart,regstartrobust,lagregime1ny,lagregime1nyrobust,lagregimeny,lagregimenyrobust,regnumb1ny,regnumb1nyrobust,regnumbny2,regnumbny2robust,totdur1ny,totdur1nyrobust,totdurny2,totdurny2robust,persagg1ny,persagg1nyrobust,persaggny2,persaggny2robust,tenure1ny,tenure1nyrobust,tenureny2,tenureny2robust,chaexerv
Singapore,143,830,702,1987,4.166666508,4,4.083333015,4.083333015,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9876543283,0.9876543283,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,1988,4.166666508,4,4.083333015,4.083333015,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9876543283,0.9876543283,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,1989,5,4,4.5,4.5,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9876543283,0.9876543283,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,1990,5,4,4.5,4.5,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9871794581,0.9871794581,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,1
Singapore,143,830,702,1991,5,4,4.5,4.5,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9506173134,0.9506173134,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,1992,4.166666508,4,4.083333015,4.083333015,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9746835232,0.9746835232,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,1993,3.333333254,4,3.666666508,3.666666508,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9746835232,0.9746835232,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,1994,3.333333254,4,3.666666508,3.666666508,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9746835232,0.9746835232,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,1995,3.333333254,4,3.666666508,3.666666508,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9746835232,0.9746835232,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,1996,4.166666508,4,4.083333015,4.083333015,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9746835232,0.9746835232,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,1997,3.333333254,4,3.666666508,3.666666508,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9759036303,0.9759036303,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,1998,3.333333254,4,3.666666508,3.666666508,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9759036303,0.9759036303,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,1999,3.333333254,4,3.666666508,3.666666508,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9759036303,0.9759036303,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,2000,3.333333254,4,3.666666508,3.666666508,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9759036303,0.9759036303,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,2001,3.333333254,4,3.666666508,3.666666508,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9761904478,0.9761904478,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,2002,4.166666508,4,4.083333015,4.083333015,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9761904478,0.9761904478,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,2003,4.166666508,4,4.083333015,4.083333015,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9761904478,0.9761904478,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,2004,4.166666508,4,4.083333015,4.083333015,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9761904478,0.9761904478,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,1
Singapore,143,830,702,2005,4.166666508,4,4.083333015,4.083333015,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9761904478,0.9761904478,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,2006,4.166666508,4,4.083333015,4.083333015,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9761904478,0.9761904478,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,2007,4.166666508,4,4.083333015,4.083333015,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9761904478,0.9761904478,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,2008,4.166666508,4,4.083333015,4.083333015,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9761904478,0.9761904478,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,2009,4.166666508,4,4.083333015,4.083333015,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9761904478,0.9761904478,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,2010,4.166666508,4,4.083333015,4.083333015,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9761904478,0.9761904478,1965,2010,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,0
Singapore,143,830,702,2011,5,4,4.5,4.5,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9310345054,0.9310345054,,,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,
Singapore,143,830,702,2012,5,4,4.5,4.5,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9310345054,0.9310345054,,,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,
Singapore,143,830,702,2013,5,4,4.5,4.5,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9310345054,0.9310345054,,,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,
Singapore,143,830,702,2014,5,4,4.5,4.5,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,,,,,,,Multi-party,,limited multiparty,,1,1,1,1,50,50,50,50,0.05128205195,0.05128205195,0.05128205195,0.05128205195,19.5,19.5,19.5,19.5,
Slovak Republic,150,317,703,1972,,,,,,,,,,,,,,,,,,,,,1993,2005,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1973,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1974,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1975,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1976,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1977,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1978,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1979,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1980,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1981,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1982,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1983,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1984,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1985,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1986,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1987,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1988,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1989,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1990,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1991,,,,,,,,,,,,,,,,,,,,,1993,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,150,317,703,1992,,,,,,,,,,,,,,,,,,,0.4933333397,0.4933333397,1993,2010,,,,,,,,,,,,,,,,,,,,,,,1
Slovak Republic,150,317,703,1993,5.833333015,8.5,7.166666508,7.166666508,Democracy,4,democracy,1,0,0,0,0,0,1,0,0,0,0,0.4933333397,0.4933333397,1993,2010,1993,1993,Democracy,,democracy,,1,1,1,1,22,1,22,1,0.3684210479,1,0.3684210479,1,2.714285851,1,2.714285851,1,1
Slovak Republic,150,317,703,1994,7.5,8.5,8,8,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.4066666663,0.4066666663,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,0
Slovak Republic,150,317,703,1995,7.5,8.5,8,8,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.4066666663,0.4066666663,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,0
Slovak Republic,150,317,703,1996,6.666666508,8.5,7.583333015,7.583333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.4066666663,0.4066666663,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,0
Slovak Republic,150,317,703,1997,6.666666508,8.5,7.583333015,7.583333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.4066666663,0.4066666663,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,0
Slovak Republic,150,317,703,1998,8.333333015,9.5,8.916666031,8.916666031,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.2866666615,0.2866666615,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,2
Slovak Republic,150,317,703,1999,9.166666031,9.5,9.333333015,9.333333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.2866666615,0.2866666615,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,1
Slovak Republic,150,317,703,2000,9.166666031,9.5,9.333333015,9.333333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.2866666615,0.2866666615,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,0
Slovak Republic,150,317,703,2001,9.166666031,9.5,9.333333015,9.333333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.2866666615,0.2866666615,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,0
Slovak Republic,150,317,703,2002,9.166666031,9.5,9.333333015,9.333333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.2399999946,0.2399999946,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,0
Slovak Republic,150,317,703,2003,9.166666031,9.5,9.333333015,9.333333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.2399999946,0.2399999946,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,0
Slovak Republic,150,317,703,2004,10,9.5,9.75,9.75,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.2399999946,0.2399999946,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,0
Slovak Republic,150,317,703,2005,10,9.5,9.75,9.75,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.2399999946,0.2399999946,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,0
Slovak Republic,150,317,703,2006,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3333333433,0.3333333433,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,1
Slovak Republic,150,317,703,2007,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3333333433,0.3333333433,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,0
Slovak Republic,150,317,703,2008,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3333333433,0.3333333433,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,0
Slovak Republic,150,317,703,2009,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3333333433,0.3333333433,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,0
Slovak Republic,150,317,703,2010,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.4133333266,0.4133333266,1993,2010,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,1
Slovak Republic,150,317,703,2011,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.4133333266,0.4133333266,,,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,
Slovak Republic,150,317,703,2012,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.5533333421,0.5533333421,,,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,1
Slovak Republic,150,317,703,2013,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.5533333421,0.5533333421,,,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,
Slovak Republic,150,317,703,2014,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,,,,,,,Democracy,Multi-party,democracy,1,1,2,1,2,22,21,22,21,0.3684210479,0.3333333433,0.3684210479,0.3333333433,2.714285851,3,2.714285851,3,
Slovenia,151,349,705,1972,,,,,,,,,,,,,,,,,,,,,1991,2005,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1973,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1974,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1975,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1976,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1977,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1978,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1979,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1980,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1981,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1982,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1983,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1984,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1985,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1986,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1987,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1988,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1989,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1990,,,,,,,,,,,,,,,,,,,,,1991,2010,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,151,349,705,1991,7.5,10,8.75,8.75,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.1208333299,0.1208333299,1991,2010,1991,1991,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,0
Slovenia,151,349,705,1992,8.333333015,10,9.166666031,9.166666031,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.2095238119,0.2095238119,1991,2010,1991,1991,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,1
Slovenia,151,349,705,1993,9.166666031,10,9.583333015,9.583333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.2095238119,0.2095238119,1991,2010,1991,1991,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,0
Slovenia,151,349,705,1994,9.166666031,10,9.583333015,9.583333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3333333433,0.3333333433,1991,2010,1991,1991,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,0
Slovenia,151,349,705,1995,9.166666031,10,9.583333015,9.583333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3333333433,0.3333333433,1991,2010,1991,1991,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,0
Slovenia,151,349,705,1996,9.166666031,10,9.583333015,9.583333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.2840909064,0.2840909064,1991,2010,1991,1991,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,0
Slovenia,151,349,705,1997,9.166666031,10,9.583333015,9.583333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.2840909064,0.2840909064,1991,2010,1991,1991,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,0
Slovenia,151,349,705,1998,9.166666031,10,9.583333015,9.583333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.2840909064,0.2840909064,1991,2010,1991,1991,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,0
Slovenia,151,349,705,1999,9.166666031,10,9.583333015,9.583333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.2840909064,0.2840909064,1991,2010,1991,1991,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,0
Slovenia,151,349,705,2000,9.166666031,10,9.583333015,9.583333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3777777851,0.3777777851,1991,2010,1991,1991,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,1
Slovenia,151,349,705,2001,9.166666031,10,9.583333015,9.583333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3777777851,0.3777777851,1991,2010,1991,1991,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,0
Slovenia,151,349,705,2002,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3953488469,0.3953488469,1991,2010,1991,1991,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,1
Slovenia,151,349,705,2003,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3953488469,0.3953488469,1991,2010,1991,1991,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,0
Slovenia,151,349,705,2004,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3222222328,0.3222222328,1991,2010,,,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,1
Slovenia,151,349,705,2005,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3222222328,0.3222222328,1991,2010,,,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,0
Slovenia,151,349,705,2006,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3222222328,0.3222222328,1991,2010,,,Democracy,,democracy,,1,1,1,1,24,24,24,24,0.3181818128,0.3181818128,0.3181818128,0.3181818128,3.142857313,3.142857313,3.142857313,3.142857313,0
